source,target
26811,26811
125117,125117
26814,26814
92349,92349
92352,92352
92353,92353
59586,59586
26817,26817
59588,59588
59589,59589
125126,61525
125126,125126
125121,125121
26824,26824
92358,92358
125131,125131
26831,26831
26834,26834
26836,26836
26839,26839
26839,61525
125144,125144
26844,26844
125153,125153
59618,59618
26850,26850
26852,26852
26855,26855
26856,26856
92393,92393
92401,92401
26866,26866
125171,125171
92402,92402
26872,26872
26873,26873
125176,125176
26874,26874
92408,92408
92413,92413
125184,125184
26881,26881
125186,125186
59653,59653
125191,125191
92424,92424
59656,59656
59658,59658
92428,61525
92428,92428
26893,26893
59663,59663
125201,125201
125216,125216
26915,26915
26916,26916
26917,26917
92456,92456
26923,26923
26925,26925
125230,125230
125233,125233
92466,92466
92468,92468
92469,92469
59702,59702
26935,26935
26936,26936
59705,59705
125244,125244
26940,26940
59710,59710
92479,92479
26943,26943
59708,59708
125249,125249
92482,92482
125250,125250
59716,59716
59715,59715
59718,59718
92487,92487
125255,125255
26954,26954
26956,26956
26956,60032
92494,92494
26959,26959
92498,92498
125267,125267
26964,26964
59733,59733
92502,92502
125270,125270
59731,59731
125273,125273
125274,125274
92501,92501
26974,26974
92512,92512
59745,59745
92514,92514
59746,59746
92517,92517
125286,125286
92518,92518
59752,59752
59753,59753
92524,92524
92525,92525
92527,92527
125296,125296
26995,26995
26998,26998
92539,92539
125311,125311
92544,92544
92545,92545
27010,27010
27010,61525
125314,125314
125316,125316
27014,27014
59788,59788
92556,92556
27020,27020
92558,92558
27024,27024
92562,92562
59795,59795
59802,59802
27036,27036
92572,92572
92577,92577
92581,92581
125351,125351
59820,59820
27055,27055
27055,60032
59826,30528
59826,59826
59827,59827
27060,27060
27061,27061
125362,125362
125367,125367
27063,27063
27065,27065
125378,125378
59846,59846
27083,27083
59851,59851
27086,27086
27087,27087
27088,27088
125393,125393
27089,27089
92628,92628
125399,125399
27096,27096
125413,125413
59883,59883
92653,92653
59885,59885
59886,59886
27120,27120
27122,27122
92661,92661
27125,27125
125435,125435
59903,59903
125439,125439
27138,27138
125443,125443
59908,59908
59906,59906
92678,92678
125451,125451
27147,27147
125453,125453
92686,92686
92690,92690
27156,27156
125460,125460
27161,27161
92698,92698
27163,27163
27164,27164
27166,27166
59935,59935
59935,60032
27168,27168
92704,92704
27167,27167
92707,92707
59934,59934
125477,125477
59944,59944
27177,27177
59950,59950
59951,59951
59954,59954
125495,125495
27194,27194
92731,92731
59963,59963
125502,125502
27200,27200
27203,27203
125511,125511
92743,92743
92747,92747
59981,59981
27214,27214
27214,61525
92751,92751
125519,125519
59986,59986
59988,59988
125524,125524
125526,125526
27223,27223
27220,27220
59995,59995
27230,27230
59999,59999
60002,60002
60002,60032
125538,125538
92772,92772
125542,125542
60010,60010
60010,61525
60011,60011
60012,60012
125553,125553
27250,27250
92787,92787
125556,125556
92789,92789
60023,60023
125561,125561
27261,27261
92799,92799
60032,27341
60032,27427
60032,27773
60032,28104
60032,28324
60032,28605
60032,28710
60032,28779
60032,28821
60032,28864
60032,29662
60032,29795
60032,29906
60032,30269
60032,30409
60032,30561
60032,30564
60032,30691
60032,31089
60032,31256
60032,31837
60032,31984
60032,32009
60032,32302
60032,32491
60032,32688
60032,60032
60032,60149
60032,60243
60032,60405
60032,61005
60032,61631
60032,61750
60032,61928
60032,62009
60032,62162
60032,62224
60032,62372
60032,62692
60032,62906
60032,63102
60032,63929
60032,64124
60032,64385
60032,64510
60032,64553
60032,64651
60032,64964
60032,65038
60032,65134
60032,65288
60032,65294
60032,92991
60032,93144
60032,93540
60032,93574
60032,93762
60032,94109
60032,94135
60032,94191
60032,94781
60032,95015
60032,95775
60032,96008
60032,96441
60032,96641
60032,97091
60032,97898
60032,97911
60032,98124
60032,98150
60032,126691
60032,126729
60032,128391
60032,128638
60032,128979
60032,129109
60032,130044
60032,130247
125567,125567
27274,27274
92810,92810
125581,125581
27279,27279
27280,27280
27281,27281
27285,27285
92823,92823
125592,125592
27289,27289
60057,60057
60061,60061
60065,60065
125602,125602
60067,60067
60070,60070
60071,60071
27305,27305
92843,92843
27309,27309
92846,92846
125615,125615
60084,60084
92855,92855
125624,125624
60088,60088
27320,27320
60090,60090
92860,92860
60092,60092
125623,125623
60089,60089
27328,27328
60091,60091
27330,27330
125634,125634
92869,92869
125641,125641
92875,61525
92875,92875
27341,27341
92888,92888
60125,60125
125662,125662
60131,60131
125670,125670
125671,125671
60135,60135
125672,125672
125674,125674
27371,27371
60143,60143
60144,60144
60145,60145
125684,125684
60149,60149
92918,92918
92919,92919
60151,60151
92920,92920
125686,125686
92923,92923
60158,60158
125694,125694
60161,60161
60163,60163
27400,27400
92938,92938
92939,92939
27404,27404
125709,125709
60175,60175
60177,60177
27410,27410
27413,27413
27416,27416
92955,92955
125723,125723
27422,27422
92959,92959
125728,125728
60192,60192
125727,125727
27427,27427
92960,92960
92961,92961
60198,60198
125735,125735
92967,92967
125738,125738
27437,27437
60206,60206
27440,27440
125745,125745
27441,27441
125748,61525
125748,125748
27445,27445
92982,92982
60222,60222
92991,92991
60224,60224
125761,125761
92994,92994
27455,27455
60227,60227
125764,125764
92998,92998
92999,92999
60232,60232
27465,27465
125770,125770
27466,27466
27468,27468
125772,125772
60238,60238
125768,125768
125777,125777
60243,60243
125782,125782
125785,125785
27482,27482
93018,93018
27481,27481
93021,93021
27486,27486
60257,60257
125795,125795
125796,125796
27493,27493
60271,60271
60271,61525
27505,27505
27510,27510
125814,125814
27511,27511
27513,27513
5468,5468
27517,27517
27525,27525
60294,60294
60293,60293
93064,93064
27530,27530
60301,60301
125838,125838
125839,125839
60304,60304
93073,93073
27537,27537
27542,27542
125847,125847
93080,93080
60313,60313
27551,27551
125859,125859
125861,125861
93096,93096
27564,27564
93100,93100
27567,27567
93104,93104
93103,93103
27570,27570
60336,60336
60340,27592
60340,60340
125877,61525
125877,125877
93110,93110
93109,93109
93112,93112
60338,60338
27580,27580
93117,93117
125888,125888
125889,125889
125896,125896
27592,27592
27592,29574
27592,30122
27592,62624
27592,97873
27594,27594
125899,125899
93134,93134
60366,60366
27598,27598
93137,93137
27602,27602
125909,125909
27605,27605
93144,93144
125913,125913
125914,125914
93147,93147
27613,27613
125925,125925
27622,27622
125927,125927
60391,60391
125928,125928
125931,125931
93165,93165
60399,60399
27632,27632
125939,125939
27636,27636
60405,60405
60406,60406
93175,93175
125942,125942
125947,125947
60412,60412
27646,27646
93182,93182
125952,61525
125952,125952
125953,125953
93187,93187
93188,93188
60420,60420
93190,93190
60421,60421
60429,60429
93199,93199
125968,125968
60437,60437
27670,27670
27672,27672
60441,60441
60440,60440
125979,125979
27678,27678
93217,93217
60452,60452
60456,60456
93227,93227
93228,93228
125999,125999
27696,27696
27695,27695
60464,60464
93237,93237
60470,60470
126007,126007
126009,126009
126013,126013
93246,93246
60477,60477
126016,126016
93247,93247
93250,93250
126020,126020
60489,60489
126026,126026
60494,60494
126032,126032
27729,27729
60498,60498
60497,60497
60501,60501
93269,93269
93270,93270
126038,126038
60505,60505
126042,126042
93275,93275
60508,60508
60503,60503
93279,93279
27751,27751
60522,60522
126058,126058
126060,126060
126064,126064
60529,60529
27765,27765
27769,27769
27773,27773
93312,93312
27777,27777
27778,27778
93315,93315
60547,60547
126083,126083
27783,27783
60552,60552
60552,61525
60556,60556
93328,93328
27793,27793
27796,27796
126102,126102
60566,60566
93338,93338
126109,126109
126110,126110
27806,27806
126112,126112
126111,126111
93346,93346
60583,60583
126120,126120
93351,93351
126122,126122
60591,60591
60593,60593
27827,27827
126133,126133
93366,93366
27832,27832
60600,60600
93370,93370
27833,27833
93372,93372
60605,60605
93375,93375
60609,60609
93378,93378
60611,60611
93379,93379
60613,60613
126150,126150
93381,93381
27848,27848
126154,126154
60619,60619
27852,27852
60621,60621
126159,126159
126160,126160
27857,27857
126162,126162
93393,93393
27861,27861
27862,27862
27863,27863
126166,126166
60631,60631
27868,27868
27869,27869
126172,126172
27873,27873
142311,29162
142311,142311
126184,126184
126186,126186
60653,60653
27886,27886
27887,27887
126191,126191
126193,126193
126189,126189
93426,93426
126196,126196
93428,93428
60664,60664
27897,27897
93433,93433
93437,93437
27902,27902
93440,93440
93444,93444
27910,27910
27912,27912
27914,27914
60684,60684
93454,93454
126224,126224
126227,126227
93460,93460
60693,60693
27923,27923
93464,93464
60697,60697
126236,126236
93468,93468
5552,5552
27935,27935
126240,126240
126239,126239
93475,93475
126246,126246
93479,93479
60711,60711
93481,93481
60714,60714
60720,60720
60722,60722
60726,60726
126266,126266
60733,60733
126271,126271
93505,93505
27969,27969
27970,27970
60742,60742
93513,93513
126283,61525
126283,126283
93516,93516
60750,60750
93520,93520
27986,27986
93524,93524
126293,126293
27991,27991
126298,126298
93531,93531
126301,126301
27997,27997
60772,60772
93540,93540
93546,93546
93547,61525
93547,93547
28020,28020
60789,60789
126328,126328
93560,93560
126330,126330
126331,126331
93563,93563
28028,28028
93566,93566
93567,93567
28031,28031
126337,126337
60804,60804
126341,126341
93574,93574
93577,93577
126347,126347
28044,28044
28045,28045
28046,28046
126351,126351
28049,28049
126355,126355
28053,28053
60827,60827
28063,28063
126371,126371
126375,126375
60841,60841
60842,60842
28081,28081
28085,28085
93626,93626
28091,28091
93634,93634
126405,126405
28104,28104
93641,93641
126412,126412
60881,60881
93651,93651
28115,28115
126421,126421
93654,93654
126423,126423
126427,126427
60892,60892
93661,93661
126428,126428
93663,93663
28129,28129
28132,28132
93668,93668
126445,126445
126448,126448
60913,60913
60919,60919
60921,60921
28155,28155
126468,126468
28166,28166
126471,126471
60936,60936
60937,60937
126477,126477
126479,126479
60944,60944
93716,93716
60952,60952
93721,93721
60954,60954
126488,126488
28190,28190
60959,60959
60961,60961
60963,60963
60965,60965
60966,60966
93735,93735
93733,93733
28200,28200
93738,93738
28203,28203
28203,61525
126506,126506
28205,28205
126512,126512
126514,126514
60979,60979
28214,28214
93751,93751
28215,28215
93752,93752
93754,93754
60989,60989
126527,126527
126530,126530
93762,93762
60998,60998
93769,61525
93769,93769
28234,28234
126539,126539
126540,126540
61005,61005
61004,61004
126543,126543
61008,61008
93779,93779
61015,61015
61019,61019
126557,126557
61023,61023
61027,61027
61029,61029
28263,28263
126570,126570
61034,61034
61035,61035
28269,28269
61041,61041
61041,61525
28279,28279
93816,93816
126584,126584
61050,61050
126588,126588
61055,61055
126593,126593
28290,28290
126596,126596
126599,126599
61064,61064
28297,28297
61065,61065
61067,61067
126600,126600
93838,93838
126608,126608
28307,28307
93843,93843
28316,28316
28316,61525
61085,61085
93854,93854
126620,126620
93859,93859
28324,28324
28325,28325
93860,93860
93863,93863
126633,126633
126634,126634
28330,28330
28331,28331
126639,126639
28337,28337
61106,61106
61107,61107
61114,61114
93887,93887
126656,126656
61125,61125
126663,126663
93897,93897
126668,126668
61134,61134
28371,28371
28371,61525
93913,93913
28378,28378
93918,93918
61153,61153
28386,28386
126691,126691
126689,126689
28385,28385
28392,28392
28393,28393
61166,61166
93937,93937
28403,28403
28407,28407
61175,61175
28412,28412
28412,61525
93948,93948
93950,93950
61183,61183
61184,61184
61188,61188
93957,93957
28425,28425
126729,126729
28426,28426
126732,126732
93967,93967
61208,61208
61209,61209
28441,28441
93976,93976
126748,126748
93985,93985
61218,61218
126756,126756
93988,93988
28454,28454
93993,93993
28458,28458
61226,61226
93997,93997
61229,61229
61232,61232
126771,126771
126772,126772
126774,126774
28471,28471
94011,94011
28478,28478
28481,28481
61249,61249
126787,126787
28484,28484
126789,126789
126792,126792
28488,28488
94026,94026
28492,28492
61266,61266
94038,94038
61270,61270
61272,61272
28507,28507
28509,28509
28510,28510
94047,94047
126815,126815
61281,61281
28512,28512
126822,126822
28519,28519
126825,126825
126826,126826
126827,126827
28525,28525
126829,126829
28531,28531
28536,28536
126841,126841
28537,28537
28539,28539
126840,126840
28541,28541
126842,126842
126849,126849
28547,28547
61316,61316
61316,61525
28548,28548
61319,61319
28555,28555
61324,61324
61328,61328
61330,61330
135935,135935
94101,94101
126869,126869
28569,28569
126874,126874
94109,94109
28575,28575
28578,28578
28579,28579
61346,61346
126885,126885
94119,94119
126888,126888
94121,94121
126887,126887
126891,126891
61356,61356
126893,126893
126898,126898
94130,94130
28596,28596
94133,94133
61364,61364
94135,61525
94135,94135
61367,61367
28605,28605
28606,28606
126909,126909
94145,94145
126916,126916
126917,126917
61382,61382
94149,94149
126918,126918
28617,28617
126924,126924
94157,94157
94158,94158
28621,28621
126928,126928
61393,61393
126930,126930
28627,28627
28628,28628
126932,126932
126931,126931
61400,61400
94168,94168
126937,126937
126939,126939
61403,61403
28639,28639
126946,126946
28643,28643
28645,28645
61413,61413
126951,126951
94186,94186
126955,126955
126957,126957
61423,61423
126960,126960
94191,94191
126963,126963
28659,28659
94198,94198
61433,61433
61433,61525
126970,126970
61435,61435
61434,61434
28671,28671
94208,94208
126977,126977
61441,61441
126978,126978
61442,61442
126980,126980
126981,126981
94214,94214
28679,28679
126984,126984
61448,61448
28682,28682
28683,28683
28677,28677
28685,28685
126989,126989
94228,94228
28694,28694
94233,94233
28699,28699
127003,127003
94238,94238
94239,61525
94239,94239
28704,28704
127008,127008
94242,94242
61475,61475
28703,28703
61471,61471
127014,127014
28710,28710
94248,94248
127016,127016
127015,127015
28715,28715
94251,94251
127021,127021
61480,61480
127024,127024
127025,127025
28722,28722
127028,127028
127030,127030
61495,61495
94264,94264
94265,94265
61499,61499
94269,94269
28734,28734
61504,61504
28736,28736
94279,94279
127047,127047
127050,127050
61515,61515
28749,28749
61519,61519
61519,61525
94291,94291
61525,29068
61525,29382
61525,29419
61525,29451
61525,29456
61525,29679
61525,30021
61525,30534
61525,31063
61525,31562
61525,31689
61525,31973
61525,32557
61525,32635
61525,61525
61525,61921
61525,61977
61525,62554
61525,62567
61525,62862
61525,63269
61525,63444
61525,63874
61525,64384
61525,65212
61525,94819
61525,94863
61525,95127
61525,95427
61525,95960
61525,96191
61525,96882
61525,97026
61525,97590
61525,97705
61525,97887
61525,98049
61525,127691
61525,128613
61525,128636
61525,130155
61525,130383
61525,130748
61525,130943
61527,61527
28759,28759
94299,94299
94301,94301
61537,61537
28770,28770
94307,94307
127076,127076
94311,94311
28776,28776
94312,94312
94314,94314
28779,28779
61546,61546
127087,127087
61553,61553
61555,61555
94326,94326
94328,94328
28792,28792
28794,28794
61562,61562
61565,61565
61566,61566
127103,127103
94340,94340
61578,61578
94348,94348
28812,28812
94352,94352
127121,127121
28821,28821
94359,94359
61596,61596
28828,28828
28832,28832
94370,94370
28837,28837
61612,61612
61616,61616
127153,127153
61620,61620
127156,127156
94391,94391
127160,127160
28857,28857
94394,94394
127159,127159
61631,61631
127167,127167
94401,94401
94402,94402
28864,28864
61634,61634
28868,28868
28870,28870
127177,127177
94410,94410
61642,61642
61644,61644
61645,61645
61646,61646
127183,127183
94417,94417
127187,127187
94420,94420
94421,94421
28886,28886
28892,28892
94428,94428
61661,61661
28893,28893
61664,61664
94432,94432
28898,28898
28894,28894
127204,127204
28901,28901
127206,127206
28902,28902
28903,28903
127209,127209
61675,61675
94444,94444
127212,127212
28907,28907
61680,61680
94449,94449
94450,94450
28913,28913
127216,127216
